GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,GID_3,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.2_1,Đồng Nai Thượng,Dong Nai Thuong,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.3_1,Đức Phổ,Duc Pho,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.4_1,Gia Viễn,Gia Vien,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.5_1,Mỹ Lâm,My Lam,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.6_1,Nam Ninh,Nam Ninh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.7_1,Phước Cát 1,Phuoc Cat 1,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.8_1,Phước Cát 2,Phuoc Cat 2,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.9_1,Quảng Ngãi,Quang Ngai,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.10_1,Tiên Hoàng,Tien Hoang,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.3_1,Cát Tiên,,VNM.37.3.11_1,Tư Nghĩa,Tu Nghia,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.1_1,Đạ M'ri (Thị trấn ),Da M'ri,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.2_1,Đạ M'ri (Xã),Da M'ri,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.3_1,Đạ Oai,Da Oai,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.4_1,Đạ Ploa,Da Ploa,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.5_1,Đạ Tồn,Da Ton,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.6_1,Đoàn Kết,Doan Ket,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.7_1,Hà Lâm,Ha Lam,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.8_1,Ma Đa Guôi (Thị trấn ),Ma Da Guoi,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.9_1,Ma Đa Guôi (Xã),Ma Da Guoi,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.4_1,Đạ Huoai,,VNM.37.4.10_1,Phước Lộc,Phuoc Loc,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.1_1,An Nhơn,An Nhon,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.2_1,Đạ Kho,Da Kho,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.3_1,Đạ Lây,Da Lay,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.4_1,Đạ Pal,Da Pal,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.5_1,Đạ Tẻh,Da Teh,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.6_1,Hà Đông,Ha Dong,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.7_1,Hương Lâm,Huong Lam,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.8_1,Mỹ Đức,My Duc,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.9_1,Quảng Trị,Quang Tri,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.10_1,Quốc Oai,Quoc Oai,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.5_1,Đạ Tẻh,,VNM.37.5.11_1,Triệu Hải,Trieu Hai,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.1_1,Bình Thạnh,Binh Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.2_1,Đà Loan,Da Loan,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.3_1,Đa Quyn,Da Quyn,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.4_1,Hiệp An,Hiep An,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.5_1,Hiệp Thạnh,Hiep Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.6_1,Liên Hiệp,Lien Hiep,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.7_1,Liên Nghĩa,Lien Nghia,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.8_1,N'Thol Hạ,N'Thol Ha,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.9_1,Ninh Gia,Ninh Gia,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.10_1,Ninh Loan,Ninh Loan,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.11_1,Phú Hội,Phu Hoi,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.12_1,Tà Hine,Ta Hine,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.13_1,Tà Năng,Ta Nang,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.14_1,Tân Hội,Tan Hoi,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.6_1,Đức Trọng,,VNM.37.6.15_1,Tân Thành,Tan Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.1_1,Phường 1,Ward 1,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.2_1,Phường 10,Ward 10,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.3_1,Phường 11,Ward 11,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.4_1,Phường 12,Ward 12,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.5_1,Phường 2,Ward 2,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.6_1,Phường 3,Ward 3,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.7_1,Phường 4,Ward 4,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.8_1,Phường 5,Ward 5,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.9_1,Phường 6,Ward 6,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.10_1,Phường 7,Ward 7,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.11_1,Phường 8,Ward 8,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.12_1,Phường 9,Ward 9,,Phường,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.13_1,Tà Nung,Ta Nung,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.14_1,Trạm Hành,Tram Hanh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.15_1,Xuân Thọ,Xuan Tho,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.7_1,Đà Lạt,,VNM.37.7.16_1,Xuân Trường,Xuan Truong,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.8_1,Đam Rông,,VNM.37.8.1_1,Đạ K' Nàng,Da K' Nang,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.8_1,Đam Rông,,VNM.37.8.2_1,Đạ Long,Da Long,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.8_1,Đam Rông,,VNM.37.8.3_1,Đạ M' Rong,Da M' Rong,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.8_1,Đam Rông,,VNM.37.8.4_1,Đạ Rsal,Da Rsal,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.8_1,Đam Rông,,VNM.37.8.5_1,Đạ Tông,Da Tong,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.8_1,Đam Rông,,VNM.37.8.6_1,Liêng Srônh,Lieng Sronh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.8_1,Đam Rông,,VNM.37.8.7_1,Phi Liêng,Phi Lieng,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.8_1,Đam Rông,,VNM.37.8.8_1,Rô Men,Ro Men,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.1_1,Bảo Thuận,Bao Thuan,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.2_1,Di Linh,Di Linh,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.3_1,Đinh Lạc,Dinh Lac,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.4_1,Đinh Trang Hòa,Dinh Trang Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.5_1,Đinh Trang Thượng,Dinh Trang Thuong,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.6_1,Gia Bắc,Gia Bac,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.7_1,Gia Hiệp,Gia Hiep,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.8_1,Gung Ré,Gung Re,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.9_1,Hòa Bắc,Hoa Bac,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.10_1,Hòa Nam,Hoa Nam,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.11_1,Hòa Ninh,Hoa Ninh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.12_1,Hòa Trung,Hoa Trung,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.13_1,Liên Đầm,Lien Dam,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.14_1,Sơn Điền,Son Dien,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.15_1,Tam Bố,Tam Bo,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.16_1,Tân Châu,Tan Chau,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.17_1,Tân Lâm,Tan Lam,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.18_1,Tân Nghĩa,Tan Nghia,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.9_1,Di Linh,,VNM.37.9.19_1,Tân Thượng,Tan Thuong,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.1_1,D'Ran,D'Ran,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.2_1,Đạ Ròn,Da Ron,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.3_1,Ka Đô,Ka Do,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.4_1,Ka Đơn,Ka Don,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.5_1,Lạc Lâm,Lac Lam,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.6_1,Lạc Xuân,Lac Xuan,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.7_1,Pró,Pro,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.8_1,Quảng Lập,Quang Lap,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.9_1,Thạnh Mỹ,Thanh My,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.10_1,Đơn Dương,,VNM.37.10.10_1,Tu Tra,Tu Tra,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.11_1,Lạc Dương,,VNM.37.11.1_1,Đạ Chais,Da Chais,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.11_1,Lạc Dương,,VNM.37.11.2_1,Đạ Nhim,Da Nhim,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.11_1,Lạc Dương,,VNM.37.11.3_1,Đạ Sar,Da Sar,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.11_1,Lạc Dương,,VNM.37.11.4_1,Đưng KNớ,Dung KNo,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.11_1,Lạc Dương,,VNM.37.11.5_1,Lạc Dương,Lac Duong,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.11_1,Lạc Dương,,VNM.37.11.6_1,Lát,Lat,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.1_1,Đạ Đờn,Da Don,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.2_1,Đan Phượng,Dan,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.3_1,Đinh Văn,Dinh Van,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.4_1,Đông Thanh,Dong Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.5_1,Gia Lâm,Gia Lam,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.6_1,Hoài Đức,Hoai Duc,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.7_1,Liên Hà,Lien Ha,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.8_1,Mê Linh,Me Linh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.9_1,Nam Ban,Nam Ban,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.10_1,Nam Hà,Nam Ha,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.11_1,Phi Tô,Phi To,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.12_1,Phú Sơn,Phu Son,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.13_1,Phúc Thọ,Phuc Tho,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.14_1,Tân Hà,Tan Ha,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.15_1,Tân Thanh,Tan Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.37_1,Lâm Đồng,,VNM.37.12_1,Lâm Hà,,VNM.37.12.16_1,Tân Văn,Tan Van,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.1_1,Bản Cầm,Ban Cam,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.2_1,Bản Phiệt,Ban Phiet,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.3_1,Gia Phú,Gia Phu,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.4_1,N.T Phong Hải,N.T Phong Hai,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.5_1,Phố Lu (Thị trấn ),Pho Lu,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.6_1,Phố Lu (Xã),Pho Lu,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.7_1,Phong Niên,Phong Nien,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.8_1,Phú Nhuận,Phu Nhuan,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.9_1,Sơn Hải,Son Hai,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.10_1,Sơn Hà,Son Ha,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.11_1,Tằng Loỏng,Tang Loong,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.12_1,Thái Niên,Thai Nien,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.13_1,Trì Quang,Tri Quang,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.14_1,Xuân Giao,Xuan Giao,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.1_1,Bảo Thắng,,VNM.38.1.15_1,Xuân Quang,Xuan Quang,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.1_1,Bảo Hà,Bao Ha,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.2_1,Cam Cọn,Cam Con,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.3_1,Điện Quan,Dien Quan,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.4_1,Kim Sơn,Kim Son,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.5_1,Long Khánh,Long Khanh,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.6_1,Long Phúc,Long Phuc,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.7_1,Lương Sơn,Luong Son,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.8_1,Minh Tân,Minh Tan,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.9_1,Nghĩa Đô,Nghia Do,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.10_1,Phố Ràng,Pho Rang,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.11_1,Tân Dương,Tan Duong,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.12_1,Tân Tiến,Tan Tien,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.13_1,Thượng Hà,Thuong Ha,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.14_1,Việt Tiến,Viet Tien,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.15_1,Vĩnh Yên,Vinh Yen,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.16_1,Xuân Hoà,Xuan Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.17_1,Xuân Thượng,Xuan Thuong,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.2_1,Bảo Yên,,VNM.38.2.18_1,Yên Sơn,Yen Son,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.3_1,Bắc Hà,,VNM.38.3.1_1,Bản Cái,Ban Cai,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.3_1,Bắc Hà,,VNM.38.3.2_1,Bản Già,Ban Gia,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.3_1,Bắc Hà,,VNM.38.3.3_1,Bản Liền,Ban Lien,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.3_1,Bắc Hà,,VNM.38.3.4_1,Bản Phố,Ban Pho,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.3_1,Bắc Hà,,VNM.38.3.5_1,Bảo Nhai,Bao Nhai,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.3_1,Bắc Hà,,VNM.38.3.6_1,Bắc Hà,Bac Ha,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.3_1,Bắc Hà,,VNM.38.3.7_1,Cốc Lầu,Coc Lau,,Xã,Ward,,
VNM,Vietnam,VNM.38_1,Lào Cai,,VNM.38.3_1,Bắc Hà,,VNM.38.3.8_1,Cốc Ly,Coc Ly,,Xã,Ward,,
